,age,gender,race,filename,pixels,Weighted_Avg,ArgMax
17464,61,1.0,0,61_1_0_20170117192159555.jpg,[ 79.  83.  69. ...  95. 106. 124.],61.58755032316549,80
15719,54,0.0,0,54_0_0_20170104212509821.jpg,[37. 27. 17. ... 63. 59. 56.],45.23685561138882,37
13126,42,0.0,0,42_0_0_20170104181513925.jpg,[190. 192. 191. ...  18.  18.  18.],42.032899152577016,37
15689,53,1.0,1,53_1_1_20170113013025665.jpg,[255. 255. 255. ... 230. 229. 234.],38.524871763639055,35
7485,29,0.0,1,29_0_1_20170116002244586.jpg,[27. 26. 21. ... 85. 55. 44.],31.97643646673805,30
13203,42,0.0,0,42_0_0_20170117185757210.jpg,[128.  25.  28. ...  20. 129. 250.],37.37114308582022,35
13317,42,1.0,0,42_1_0_20170110160632965.jpg,[ 93.  88.  85. ... 255. 204. 177.],34.6800911735736,30
8584,30,1.0,3,30_1_3_20170109132828919.jpg,[210. 191. 184. ... 184. 117. 108.],27.49713101580963,26
18122,67,0.0,0,67_0_0_20170111171747651.jpg,[154. 164. 173. ...  50.  54.  65.],52.186960951514266,61
12679,40,0.0,1,40_0_1_20170117134411786.jpg,[  5.  14.   9. ...  97. 107.  99.],35.448617216185085,26
7628,29,0.0,4,29_0_4_20170117100325932.jpg,[40. 40. 40. ... 27. 27. 27.],43.54464108478351,26
240,18,0.0,1,18_0_1_20170116205256502.jpg,[ 82. 194.  86. ... 252. 252. 252.],29.349674199886138,26
8412,30,1.0,1,30_1_1_20170112212046598.jpg,[255. 255. 255. ... 143. 194. 249.],29.25898269295203,20
18043,66,0.0,0,66_0_0_20170120225919754.jpg,[12.  8.  9. ... 32. 27. 33.],64.52077420736346,61
10630,35,0.0,2,35_0_2_20170117190149081.jpg,[19. 18. 13. ... 35. 37. 32.],40.94623221987422,26
3987,26,0.0,1,26_0_1_20170113182414254.jpg,[239. 239. 239. ... 124. 124. 124.],35.623311301641934,36
2776,24,1.0,3,24_1_3_20170119170909047.jpg,[28. 33. 11. ... 16. 14. 17.],28.968217530684797,26
14655,49,1.0,0,49_1_0_20170104185051510.jpg,[80. 63. 69. ...  1.  1.  1.],67.64571277836512,80
460,19,0.0,0,19_0_0_20170103201406775.jpg,[252. 254. 251. ...  14.  14.  24.],31.12495710559508,20
15166,51,0.0,1,51_0_1_20170117173642448.jpg,[ 87.  63.  53. ... 238. 233. 203.],43.41998593038625,36
9438,32,1.0,0,32_1_0_20170117182456548.jpg,[ 22.  22.  22. ... 113. 108. 105.],33.1230114810669,20
10889,35,1.0,0,35_1_0_20170117203415648.jpg,[255. 255. 255. ... 255. 255. 255.],34.49757695383414,26
9008,32,0.0,0,32_0_0_20170104202221514.jpg,[ 90.  85.  82. ...  40.  66. 161.],35.474734206827634,35
13990,45,1.0,0,45_1_0_20170104205620028.jpg,[67. 65. 66. ... 37. 37. 37.],40.63256128887099,45
13121,41,1.0,4,41_1_4_20170116001848468.jpg,[53. 44. 35. ...  4. 25. 20.],45.52315736247692,26
13307,42,1.0,0,42_1_0_20170105164819483.jpg,[ 51.  41.  40. ... 230. 170. 221.],36.72517848935625,39
10646,35,0.0,3,35_0_3_20170109140717487.jpg,[191. 191. 191. ...  66.  65.  71.],31.04873843461357,28
8626,30,1.0,4,30_1_4_20170103225917841.jpg,[26. 25. 20. ... 26. 25. 20.],35.58594257559538,36
5964,27,0.0,1,27_0_1_20170117012354143.jpg,[253. 253. 253. ... 179.  34.  41.],34.66263278222954,37
2030,24,0.0,0,24_0_0_20170116201407910.jpg,[ 92. 114. 137. ... 199. 207. 194.],29.478021109571955,24
6955,28,1.0,0,28_1_0_20170116165656582.jpg,[ 80.  71.  66. ... 140. 131. 126.],44.61800526530715,26
8608,30,1.0,3,30_1_3_20170119143632686.jpg,[ 79.  92.  64. ... 204. 214. 224.],32.8334126234804,26
17290,60,1.0,0,60_1_0_20170120221739950.jpg,[216. 206. 205. ...  47.  46.  51.],65.39381999224133,85
12904,40,1.0,1,40_1_1_20170112231614270.jpg,[201. 202. 206. ... 215. 218. 227.],32.005869984510355,20
3296,25,1.0,1,25_1_1_20170112191300605.jpg,[211. 202. 197. ...  82.  23.  27.],32.494383552293584,26
14699,49,1.0,1,49_1_1_20170113184406976.jpg,[ 78.  64.  29. ... 186. 155. 134.],42.054258185758954,35
2272,24,0.0,4,24_0_4_20170117194356247.jpg,[162. 162. 164. ... 161. 159. 164.],31.230123038372767,26
18947,76,1.0,3,76_1_3_20170110181654947.jpg,[255. 248. 244. ... 201.  65.  79.],60.92951577153417,65
6345,27,1.0,2,27_1_2_20170116184848621.jpg,[36. 41. 18. ...  4.  2.  7.],33.25182661840199,26
3304,25,1.0,1,25_1_1_20170112205103738.jpg,[ 69.  84. 103. ... 255. 255. 253.],45.67119299788101,26
9210,32,0.0,1,32_0_1_20170117182408963.jpg,[18.  7.  3. ... 35. 15.  8.],34.824660936366854,36
4413,26,0.0,3,26_0_3_20170119181042516.jpg,[211. 140. 136. ... 161. 151. 159.],32.32718106988471,30
446,18,1.0,4,18_1_4_20170103223026335.jpg,[88. 80. 69. ... 75. 64. 68.],30.480445720415446,26
11816,37,1.0,1,37_1_1_20170105172932885.jpg,[124. 115.  98. ... 247. 245. 246.],30.45110697944301,20
9580,32,1.0,2,32_1_2_20170116163345446.jpg,[134.  92.  44. ...  56.  60.  59.],33.15752426655786,26
17060,60,0.0,0,60_0_0_20170111205328800.jpg,[169. 165. 162. ... 216. 216. 216.],69.50939120420487,62
8217,30,0.0,3,30_0_3_20170117151144661.jpg,[194. 212. 248. ... 219. 241. 252.],27.20216628340571,20
10266,35,0.0,0,35_0_0_20170116201759726.jpg,[252. 254. 230. ... 252. 252. 252.],34.215913993591585,35
16998,59,0.0,4,59_0_4_20170117172237604.jpg,[206. 206. 206. ... 254. 150.   1.],58.17293354197261,61
2932,25,0.0,0,25_0_0_20170117140947335.jpg,[224. 227. 232. ... 199. 187. 187.],28.993514620029686,31
1136,21,1.0,3,21_1_3_20170109132139583.jpg,[108. 115.  97. ...  13.  13.  13.],23.15915759476548,20
17293,60,1.0,1,60_1_1_20170110122351600.jpg,[255. 255. 255. ... 255. 242. 233.],62.59290805080673,85
760,20,1.0,1,20_1_1_20170117195034455.jpg,[ 99. 104. 123. ... 106. 114. 117.],57.35901832787931,65
3820,26,0.0,0,26_0_0_20170117195426941.jpg,[ 61.  63.  58. ... 157. 166. 163.],38.168829881818965,26
6514,28,0.0,0,28_0_0_20170117180237845.jpg,[149. 158. 155. ...  17.   5.   7.],31.899447813122663,26
2907,25,0.0,0,25_0_0_20170116215652482.jpg,[0. 0. 0. ... 0. 0. 0.],29.660604591617698,26
6259,27,1.0,1,27_1_1_20170117193211345.jpg,[ 61.  98. 168. ... 143. 129. 128.],33.772408340613765,26
13560,44,0.0,0,44_0_0_20170117135644544.jpg,[20. 22. 19. ... 13. 13. 13.],41.34675341421527,37
6725,28,0.0,2,28_0_2_20170112213615815.jpg,[12. 12. 10. ... 25. 28. 21.],30.463961306577403,20
12863,40,1.0,0,40_1_0_20170117131101542.jpg,[ 33.  33.  33. ...  10. 101. 120.],40.76282443580567,35
8630,30,1.0,4,30_1_4_20170105165132148.jpg,[242. 245. 250. ... 242. 245. 250.],27.582294219550025,26
4350,26,0.0,3,26_0_3_20170119162753492.jpg,[181. 180. 198. ...  37.  37.  45.],27.669145085531838,26
9770,33,1.0,1,33_1_1_20170113000321114.jpg,[212. 215. 220. ... 243. 248. 252.],25.548552356689818,20
6936,28,1.0,0,28_1_0_20170108224157680.jpg,[28. 12.  0. ... 41. 36. 40.],32.22404897896121,35
16272,55,0.0,4,55_0_4_20170117203246215.jpg,[25. 26.  8. ... 21. 20. 25.],46.66993834565437,37
7037,28,1.0,1,28_1_1_20170112204819027.jpg,[37. 39. 80. ... 60. 56. 79.],31.09289036705705,26
16211,55,0.0,3,55_0_3_20170119154102401.jpg,[126. 151.  96. ... 101.  97.  96.],46.59576893027406,26
6289,27,1.0,2,27_1_2_20170116163614840.jpg,[141. 140. 146. ... 129. 101.  90.],24.88719295907143,20
7958,30,0.0,0,30_0_0_20170116232936514.jpg,[ 99.  99. 111. ... 174. 177. 182.],33.69669898466961,31
17994,65,1.0,0,65_1_0_20170117173004744.jpg,[228. 228. 228. ... 175. 127. 105.],58.95594016259565,61
7363,29,0.0,0,29_0_0_20170104192430041.jpg,[212. 196. 181. ... 255. 255. 255.],30.398088241954497,26
19266,82,1.0,1,82_1_1_20170112224554283.jpg,[37. 24. 15. ... 30. 34. 37.],67.05204696223518,85
4059,26,0.0,1,26_0_1_20170116201929711.jpg,[41. 39. 40. ... 85. 38. 20.],44.938333021622384,26
5404,26,1.0,2,26_1_2_20170116184624186.jpg,[135.  94.  72. ... 226. 188. 167.],25.975522304609072,26
16697,58,0.0,0,58_0_0_20170109012537557.jpg,[109. 111. 110. ... 131. 131. 133.],53.426159357529514,60
6739,28,0.0,2,28_0_2_20170116170855714.jpg,[ 52.  31.  38. ... 170. 122. 182.],25.208234789035608,20
19658,90,1.0,0,90_1_0_20170110183401767.jpg,[247. 254. 247. ... 210. 149. 148.],79.31963112692367,90
6830,28,0.0,3,28_0_3_20170119194513211.jpg,[112.  79.  60. ... 146. 123. 117.],35.07491736941265,39
6901,28,0.0,4,28_0_4_20170117180230348.jpg,[ 43.  44.  48. ... 152. 153. 155.],34.82416575019488,26
3447,25,1.0,2,25_1_2_20170116175251901.jpg,[ 41.  25.  26. ... 169. 168. 163.],28.039319406941104,20
1294,22,0.0,3,22_0_3_20170119150454309.jpg,[151. 159. 162. ... 213. 220. 230.],25.493259799794373,20
11097,36,0.0,0,36_0_0_20170103180815064.jpg,[208. 210. 209. ...  35.  38.  43.],36.29269058118007,40
9253,32,0.0,2,32_0_2_20170117120231708.jpg,[218. 218. 228. ... 217. 220. 229.],33.947253475365926,35
16218,55,0.0,3,55_0_3_20170119171757096.jpg,[0. 4. 0. ... 1. 0. 0.],43.60410701666842,26
8462,30,1.0,1,30_1_1_20170117123854164.jpg,[254. 249. 253. ... 255. 255. 253.],48.23133516214875,26
17563,62,0.0,3,62_0_3_20170104212109387.jpg,[69. 70. 65. ... 49. 45. 42.],57.9523878000457,61
335,18,1.0,0,18_1_0_20170109214044181.jpg,[210. 210. 220. ... 255. 245. 227.],31.734974129049988,20
1829,23,1.0,1,23_1_1_20170117171341177.jpg,[255. 255. 255. ... 255. 255. 255.],32.19200921403319,35
7532,29,0.0,1,29_0_1_20170117104625949.jpg,[0. 0. 0. ... 0. 0. 0.],30.215291989730865,30
3866,26,0.0,0,26_0_0_20170120134052839.jpg,[127. 164. 206. ...  25.  26.  31.],31.95184430925474,26
6727,28,0.0,2,28_0_2_20170116162019874.jpg,[235. 237. 236. ... 234. 236. 235.],30.21927844854372,25
15226,51,1.0,3,51_1_3_20170105001344652.jpg,[ 0.  0.  0. ... 12. 12. 14.],49.51102751606959,37
6195,27,1.0,1,27_1_1_20170112203947771.jpg,[249. 245. 198. ... 250. 253. 242.],30.304412951159065,26
14757,50,0.0,0,50_0_0_20170111203910911.jpg,[111. 135. 139. ... 251. 247. 246.],42.242944745102406,37
8186,30,0.0,2,30_0_2_20170116193441821.jpg,[139.  80.  38. ... 187. 188. 190.],33.39807431946064,26
8268,30,1.0,0,30_1_0_20170103180631960.jpg,[ 50.  60.   0. ... 155. 165.  40.],55.389618164132116,80
7352,29,0.0,0,29_0_0_20170103182333545.jpg,[175. 150. 120. ...  21.  31.  43.],34.005436959453135,35
10722,35,0.0,4,35_0_4_20170104192501919.jpg,[199. 246. 254. ... 255. 255. 255.],33.596910262664544,37
3822,26,0.0,0,26_0_0_20170117195443924.jpg,[1. 2. 4. ... 3. 3. 3.],47.19342509763101,26
17178,60,0.0,3,60_0_3_20170119205706295.jpg,[248. 249. 244. ... 189. 189. 189.],47.973529636361945,37
7917,29,1.0,4,29_1_4_20170117123747223.jpg,[163. 134.  94. ... 193. 158. 116.],25.940028242133764,30
11773,37,1.0,0,37_1_0_20170103183019306.jpg,[15. 28. 36. ... 81. 88. 80.],37.758013863528504,39
9183,32,0.0,1,32_0_1_20170116193730638.jpg,[53. 49. 38. ... 15. 18. 23.],37.875419059125306,35
19686,92,1.0,0,92_1_0_20170110133307879.jpg,[  0.   0.   0. ... 141. 150. 145.],65.3739459745575,61
17384,61,0.0,1,61_0_1_20170113175415829.jpg,[176. 177. 179. ...  34.  22.  22.],59.57615614519091,61
5915,27,0.0,1,27_0_1_20170113134047416.jpg,[ 44.  42.  47. ... 172. 114.  66.],25.331958938051542,20
5407,26,1.0,2,26_1_2_20170116184639426.jpg,[234. 234. 234. ... 225. 225. 227.],36.175197013042634,35
2567,24,1.0,2,24_1_2_20170116170616076.jpg,[108.  78.  52. ... 248. 252. 253.],27.184915915273947,25
10249,35,0.0,0,35_0_0_20170113142115723.jpg,[139. 130. 115. ...  47.  47.  45.],31.30552277621109,26
5870,27,0.0,0,27_0_0_20170117120152773.jpg,[135. 136. 141. ...  32.  34.  29.],27.137163539586545,20
11496,36,1.0,1,36_1_1_20170113195419453.jpg,[175. 176. 168. ... 199. 171. 132.],28.623083238485453,20
19258,82,1.0,0,82_1_0_20170110132435984.jpg,[230. 222. 201. ... 238. 211. 130.],48.89381732323454,26
5583,26,1.0,3,26_1_3_20170117174439983.jpg,[ 69. 208. 201. ... 228. 206. 193.],30.58742504112638,35
6073,27,0.0,3,27_0_3_20170119193304964.jpg,[255. 255. 255. ... 147.   4.   8.],39.36039541020409,37
11131,36,0.0,0,36_0_0_20170113183241454.jpg,[22. 25.  6. ... 89. 66. 32.],28.86494258248166,30
9620,32,1.0,3,32_1_3_20170104235603636.jpg,[241. 250. 249. ...  87.  49.  26.],25.27856355935024,23
4829,26,1.0,0,26_1_0_20170120134302655.jpg,[137. 133.  95. ... 150. 147. 106.],33.536228537819625,26
16231,55,0.0,3,55_0_3_20170119183204846.jpg,[23. 23. 23. ... 38. 38. 38.],47.87529819292603,37
15662,53,1.0,0,53_1_0_20170110160643251.jpg,[ 11.  11.   9. ... 211.  61.  99.],58.365150606443876,60
12376,39,1.0,0,39_1_0_20170105164709185.jpg,[184. 152. 129. ... 157. 166. 165.],52.99050400908345,60
506,19,1.0,0,19_1_0_20170104012012331.jpg,[81. 81. 71. ... 54. 52. 53.],23.32296258980946,20
6826,28,0.0,3,28_0_3_20170119194510875.jpg,[198.  73.  67. ... 189.  48.  38.],35.290238194939015,37
14953,50,0.0,3,50_0_3_20170119204542975.jpg,[251. 253. 248. ... 248. 248. 248.],53.09270846567506,60
16840,58,0.0,2,58_0_2_20170104185526166.jpg,[ 48.  39.  22. ... 120. 117. 102.],57.71420136152847,61
4526,26,0.0,4,26_0_4_20170117153015117.jpg,[100.  44. 193. ...  69.  97. 170.],31.24035185237193,26
16247,55,0.0,3,55_0_3_20170119201758443.jpg,[200. 173. 146. ... 225. 226. 231.],40.567934257480374,35
4644,26,1.0,0,26_1_0_20170116170915992.jpg,[155.  76.   1. ... 202. 124.  13.],31.900289282550688,26
7204,28,1.0,2,28_1_2_20170116165514344.jpg,[147.  42.  12. ... 229. 181. 117.],23.653881413600697,20
1312,22,0.0,4,22_0_4_20161221200222680.jpg,[ 4.  4.  4. ... 78. 35. 18.],33.986833124388795,30
15865,54,0.0,1,54_0_1_20170117172505751.jpg,[ 28.  10.   8. ... 190. 198. 201.],57.9129067745788,58
14827,50,0.0,0,50_0_0_20170120134018751.jpg,[189. 188. 194. ...  18.  18.  20.],42.641693117649424,35
2402,24,1.0,0,24_1_0_20170117194952853.jpg,[35. 37. 24. ... 56. 52. 41.],37.04049574428063,26
8843,31,1.0,0,31_1_0_20170117131145761.jpg,[133. 132. 128. ... 214. 242. 106.],45.69078498228919,60
12476,40,0.0,0,40_0_0_20170104202600778.jpg,[54. 54. 52. ... 18. 20. 19.],38.84651237360202,37
13188,42,0.0,0,42_0_0_20170117154825824.jpg,[ 28.  28.  28. ... 196. 198. 184.],38.79644429685072,37
982,21,1.0,0,21_1_0_20170116214341701.jpg,[203. 203. 203. ...  32.  32.  32.],22.251911301625533,20
16114,55,0.0,0,55_0_0_20170117173834903.jpg,[39. 30. 25. ... 40. 40. 42.],58.23308443276801,61
9265,32,0.0,3,32_0_3_20170109141302293.jpg,[171. 168. 127. ... 219. 235. 222.],37.900088297629736,37
4627,26,1.0,0,26_1_0_20170113182514710.jpg,[106.  63.   8. ... 216.  40.  42.],34.208263014159456,26
18010,65,1.0,1,65_1_1_20170117010316709.jpg,[190. 185. 179. ... 255. 255. 255.],37.57109224893611,26
13236,42,0.0,1,42_0_1_20170117171459684.jpg,[120. 139. 181. ...  79.  62.  36.],40.42811188768974,35
15677,53,1.0,0,53_1_0_20170117163713738.jpg,[ 7. 10. 19. ...  9.  9.  9.],52.29306840094887,60
7856,29,1.0,2,29_1_2_20170116164953746.jpg,[ 88.  65.  57. ... 229. 227. 232.],27.515035731785588,20
8371,30,1.0,0,30_1_0_20170117160402167.jpg,[28. 29. 24. ... 25. 25. 25.],41.040533139726904,35
18304,69,0.0,0,69_0_0_20170104213620014.jpg,[69. 77. 80. ... 68. 65. 46.],68.19660122199512,68
5440,26,1.0,3,26_1_3_20161220222108978.jpg,[186. 208. 221. ... 146. 163. 170.],32.33397150818416,26
3970,26,0.0,1,26_0_1_20170113155015170.jpg,[184. 177. 149. ...  77.  87.  60.],42.49682105230022,26
19349,85,0.0,2,85_0_2_20170111211021687.jpg,[154. 158. 125. ...  97.  88.  79.],59.06301610178525,26
4019,26,0.0,1,26_0_1_20170116142850729.jpg,[126.  81.  39. ...   1.   1.   3.],28.368763296577868,26
4762,26,1.0,0,26_1_0_20170117174144110.jpg,[ 30.  24.  24. ... 139. 136. 129.],28.40410166146237,30
3908,26,0.0,1,26_0_1_20170113134737474.jpg,[ 36.  39.  32. ... 155. 107.  43.],30.50331663950692,26
6578,28,0.0,1,28_0_1_20170113134036488.jpg,[255. 255. 255. ... 236. 213. 181.],29.686638110078277,28
3655,26,0.0,0,26_0_0_20170113210127258.jpg,[ 10.   0.   1. ... 107. 136. 216.],34.17091038281251,26
13502,43,1.0,0,43_1_0_20170109010025945.jpg,[164. 157. 138. ... 115. 112.  95.],36.688652658038336,26
2834,24,1.0,4,24_1_4_20170103235745076.jpg,[0. 0. 0. ... 0. 0. 0.],44.89572974886687,26
3791,26,0.0,0,26_0_0_20170117172433732.jpg,[28. 26. 11. ... 89. 82. 63.],32.71391731979156,26
17817,65,0.0,0,65_0_0_20170117160554095.jpg,[76. 55. 36. ... 26. 30. 42.],42.51623508153244,37
12390,39,1.0,0,39_1_0_20170116001012194.jpg,[128. 142. 155. ... 187. 139. 119.],31.713206137208545,20
19702,95,1.0,0,95_1_0_20170110175711811.jpg,[168. 173. 177. ... 111. 110. 115.],47.21475193598599,26
3147,25,0.0,4,25_0_4_20170116003106425.jpg,[ 1.  7. 21. ...  2.  2.  2.],28.86402063607273,26
5247,26,1.0,2,26_1_2_20170116175511254.jpg,[192. 157. 117. ...  18.  17.  31.],28.86185752115857,26
5669,26,1.0,3,26_1_3_20170119193112441.jpg,[230. 229. 235. ...  10.   6.   3.],24.715488713991252,20
19652,90,1.0,0,90_1_0_20170110182008441.jpg,[ 9. 56. 38. ... 16. 20. 58.],72.9054653907521,90
18550,72,0.0,0,72_0_0_20170111210555874.jpg,[255. 255. 255. ... 255. 255. 255.],66.36764860173659,61
18588,72,0.0,3,72_0_3_20170105180648062.jpg,[135. 118.  98. ... 217. 222. 228.],62.26315304727541,61
6605,28,0.0,1,28_0_1_20170113151400128.jpg,[0. 0. 0. ... 3. 3. 3.],32.418519621413964,36
13311,42,1.0,0,42_1_0_20170109140758891.jpg,[60. 37. 21. ... 20. 32. 46.],37.28228607659696,37
11047,35,1.0,3,35_1_3_20170117143024930.jpg,[193. 211. 251. ... 144. 111. 106.],28.994215292271292,25
9115,32,0.0,1,32_0_1_20170113001057074.jpg,[247. 247. 245. ... 253. 253. 253.],32.24332413781427,35
4119,26,0.0,1,26_0_1_20170117171618235.jpg,[232. 222. 233. ... 239. 245. 245.],31.67195789143352,26
11032,35,1.0,3,35_1_3_20170104214457383.jpg,[244. 252. 255. ...   0. 122. 192.],29.628892934653113,26
12325,39,0.0,3,39_0_3_20170119191918705.jpg,[207. 171. 175. ...  89.  70.  63.],64.85665533160955,61
16926,58,1.0,0,58_1_0_20170117204758881.jpg,[217. 208. 203. ... 203. 198. 195.],66.78148851251956,65
17398,61,0.0,1,61_0_1_20170117194558194.jpg,[ 12.  12.  12. ... 113. 113. 113.],54.095990169764264,26
1515,22,1.0,3,22_1_3_20170105002553629.jpg,[ 0.  0.  0. ... 61. 47. 12.],24.96027511584887,20
3285,25,1.0,0,25_1_0_20170117204147750.jpg,[ 26.  39.  56. ... 221. 224. 233.],28.26991028635043,26
4996,26,1.0,1,26_1_1_20170116153234172.jpg,[ 71.  20.  19. ... 180.  37.  43.],34.83957559109734,26
8648,31,0.0,0,31_0_0_20170104165835728.jpg,[46. 28. 16. ... 37. 39. 25.],44.67635303183852,26
15980,54,1.0,0,54_1_0_20170103183727146.jpg,[91. 70. 27. ... 29. 16.  8.],65.41203500068877,61
18754,75,0.0,0,75_0_0_20170111205059862.jpg,[118. 116. 101. ...  36.  37.  32.],56.707184202066856,61
7539,29,0.0,1,29_0_1_20170117184719100.jpg,[123. 123. 123. ...  36.  36.  36.],43.490370846993756,26
8431,30,1.0,1,30_1_1_20170113001206682.jpg,[ 50.  30.  31. ... 104.  75.  69.],38.21698842830665,20
11192,36,0.0,0,36_0_0_20170117203443991.jpg,[  0.   0.  24. ...   2.   1. 129.],46.321833790927485,26
5367,26,1.0,2,26_1_2_20170116184242565.jpg,[1. 0. 0. ... 0. 0. 0.],36.87627704675833,26
13908,45,0.0,3,45_0_3_20170119195305345.jpg,[255. 255. 255. ... 255. 255. 255.],30.745152494348076,24
14498,48,0.0,3,48_0_3_20170119193054233.jpg,[77. 78. 83. ... 46. 34. 44.],45.69963631517021,40
12107,38,1.0,1,38_1_1_20170113003456314.jpg,[ 66.  56.  55. ... 147.  26.  15.],28.94594919067231,20
14378,47,1.0,0,47_1_0_20170109220523042.jpg,[2. 2. 2. ... 2. 2. 2.],48.87294248834951,26
13539,43,1.0,3,43_1_3_20170119195521961.jpg,[227. 228. 223. ... 224. 226. 221.],33.490041058513775,35
7643,29,1.0,0,29_1_0_20170103180915991.jpg,[58. 38. 14. ... 58. 45. 39.],32.778955365047295,20
14954,50,0.0,3,50_0_3_20170119204603807.jpg,[186. 186. 186. ... 131.  58. 139.],55.37009893934777,58
12788,40,0.0,3,40_0_3_20170119210206582.jpg,[222. 217. 179. ... 214. 201. 157.],40.447949983674334,26
348,18,1.0,0,18_1_0_20170109214254732.jpg,[38. 38. 30. ... 65. 63. 50.],34.62899095679495,26
18150,67,0.0,1,67_0_1_20170117172054412.jpg,[55. 62. 70. ... 52. 48. 45.],38.776201024368675,35
16379,56,0.0,0,56_0_0_20170113150436903.jpg,[196. 190. 174. ... 170. 175. 171.],33.26727387146457,26
